,inst_id,solution,sol_feasible,no_occ,objective,orig_obj
702,UDMIS4TG,111000101100101,False,1.0,8.0,
703,UDMIS4TG,111000101101011,True,1.0,-9.0,9.0
704,UDMIS4TG,111000101101101,False,2.0,7.0,
705,UDMIS4TG,111000110000111,False,1.0,8.0,
706,UDMIS4TG,111000110001101,True,1.0,-8.0,8.0
707,UDMIS4TG,111000110010011,True,1.0,-8.0,8.0
708,UDMIS4TG,111000110010111,False,2.0,7.0,
709,UDMIS4TG,111000110011011,True,2.0,-9.0,9.0
710,UDMIS4TG,111000110011101,True,3.0,-9.0,9.0
711,UDMIS4TG,111000110101001,True,1.0,-8.0,8.0
712,UDMIS4TG,111000110101010,True,1.0,-8.0,8.0
713,UDMIS4TG,111000110101101,False,1.0,7.0,
714,UDMIS4TG,111000110110011,False,1.0,7.0,
715,UDMIS4TG,111000110111001,False,1.0,7.0,
716,UDMIS4TG,111001000011101,True,1.0,-8.0,8.0
717,UDMIS4TG,111001000011111,False,1.0,7.0,
718,UDMIS4TG,111001000101011,True,1.0,-8.0,8.0
719,UDMIS4TG,111001000101100,False,1.0,9.0,
720,UDMIS4TG,111001001001011,True,3.0,-8.0,8.0
721,UDMIS4TG,111001001001100,True,1.0,-7.0,7.0
722,UDMIS4TG,111001001001101,True,1.0,-8.0,8.0
723,UDMIS4TG,111001001010010,True,1.0,-7.0,7.0
724,UDMIS4TG,111001001010100,True,1.0,-7.0,7.0
725,UDMIS4TG,111001001010101,True,2.0,-8.0,8.0
726,UDMIS4TG,111001001011001,True,1.0,-8.0,8.0
727,UDMIS4TG,111001001011010,True,1.0,-8.0,8.0
728,UDMIS4TG,111001001011011,True,2.0,-9.0,9.0
729,UDMIS4TG,111001001011101,True,3.0,-9.0,9.0
730,UDMIS4TG,111001001011111,False,1.0,6.0,
731,UDMIS4TG,111001001101001,True,1.0,-8.0,8.0
732,UDMIS4TG,111001001101011,True,2.0,-9.0,9.0
733,UDMIS4TG,111001001101101,False,1.0,7.0,
734,UDMIS4TG,111001001111101,False,1.0,22.0,
735,UDMIS4TG,111001010001101,True,1.0,-8.0,8.0
736,UDMIS4TG,111001010001111,False,1.0,7.0,
737,UDMIS4TG,111001010011001,True,1.0,-8.0,8.0
738,UDMIS4TG,111001010011010,True,1.0,-8.0,8.0
739,UDMIS4TG,111001010011100,True,1.0,-8.0,8.0
740,UDMIS4TG,111001010011110,False,1.0,7.0,
741,UDMIS4TG,111001010101000,True,1.0,-7.0,7.0
742,UDMIS4TG,111001010101010,True,1.0,-8.0,8.0
743,UDMIS4TG,111001010101011,True,1.0,-9.0,9.0
744,UDMIS4TG,111001010101101,False,2.0,7.0,
745,UDMIS4TG,111001010101110,False,1.0,23.0,
746,UDMIS4TG,111001010101111,False,1.0,22.0,
747,UDMIS4TG,111001010110000,False,1.0,9.0,
748,UDMIS4TG,111001010111010,False,1.0,7.0,
749,UDMIS4TG,111001010111011,False,1.0,6.0,
750,UDMIS4TG,111001011011011,False,1.0,6.0,
751,UDMIS4TG,111001101010101,False,1.0,7.0,
