,inst_id,solution,sol_feasible,no_occ,objective,orig_obj
27,UDMIS7TG,010001010000000000010011111000,True,1.0,-9.0,9.0
28,UDMIS7TG,010001010000010000010001010100,True,1.0,-8.0,8.0
29,UDMIS7TG,010001010001100001001110001100,True,1.0,-11.0,11.0
30,UDMIS7TG,010001100001000110010000110010,False,1.0,21.0,
31,UDMIS7TG,010001100001100000000110111001,True,1.0,-11.0,11.0
32,UDMIS7TG,000001000110110010001000101001,True,1.0,-10.0,10.0
33,UDMIS7TG,010001101101100011110000001100,False,1.0,49.0,
34,UDMIS7TG,010001110000001000000001011100,True,1.0,-9.0,9.0
35,UDMIS7TG,010001110000110110011000101001,False,1.0,18.0,
36,UDMIS7TG,010001110000111110001100111000,False,1.0,48.0,
37,UDMIS7TG,010001110010010011000110111100,True,1.0,-14.0,14.0
38,UDMIS7TG,000001000111001011011000010100,False,1.0,51.0,
39,UDMIS7TG,010001111001100011000010000100,True,1.0,-11.0,11.0
40,UDMIS7TG,010001111001100011100001011101,True,1.0,-15.0,15.0
41,UDMIS7TG,010010000001010000001100110001,True,1.0,-9.0,9.0
42,UDMIS7TG,010010000010100010101011111101,False,1.0,17.0,
43,UDMIS7TG,010010000110011000101000011100,True,1.0,-11.0,11.0
44,UDMIS7TG,010010010000100011000000001010,True,1.0,-8.0,8.0
45,UDMIS7TG,000001001001000100001010111111,False,1.0,50.0,
46,UDMIS7TG,000001001001001101100010010100,False,1.0,83.0,
47,UDMIS7TG,010010011010011001011010001000,False,1.0,19.0,
48,UDMIS7TG,000001001001111010000100001001,False,1.0,21.0,
49,UDMIS7TG,010010100000000111010110110000,False,1.0,51.0,
50,UDMIS7TG,010010100000100011001000101000,True,1.0,-9.0,9.0
51,UDMIS7TG,010010100001100000001000000000,True,1.0,-6.0,6.0
52,UDMIS7TG,010010100010000001001000101100,True,1.0,-9.0,9.0
53,UDMIS7TG,010010100010011010100001001100,True,1.0,-11.0,11.0
54,UDMIS7TG,010010100010111100001000001100,False,1.0,51.0,
55,UDMIS7TG,010010100100100000001001011010,True,1.0,-10.0,10.0
56,UDMIS7TG,010010100111110101011000101000,False,1.0,48.0,
57,UDMIS7TG,010010101000101001011011110011,False,1.0,47.0,
58,UDMIS7TG,010010101001000000011010000010,True,1.0,-9.0,9.0
59,UDMIS7TG,010010101010111010011100000010,False,1.0,80.0,
60,UDMIS7TG,010010110000110100001011010100,True,1.0,-12.0,12.0
61,UDMIS7TG,010010110010010010101110110110,False,1.0,47.0,
62,UDMIS7TG,010010110110110001001100110000,False,1.0,18.0,
63,UDMIS7TG,010011000000010000001011000000,True,1.0,-7.0,7.0
64,UDMIS7TG,010011000000101010000011010101,False,1.0,20.0,
65,UDMIS7TG,010011000010111001110100110000,False,1.0,49.0,
66,UDMIS7TG,010011000100010010011001100110,False,1.0,50.0,
67,UDMIS7TG,010011000101010010011001001010,False,1.0,19.0,
68,UDMIS7TG,010011000110000001000110110000,True,1.0,-10.0,10.0
69,UDMIS7TG,010011001000010000101011010010,False,1.0,20.0,
70,UDMIS7TG,010011001001010000001010000001,True,1.0,-9.0,9.0
71,UDMIS7TG,010011001001100110100001101100,True,1.0,-13.0,13.0
72,UDMIS7TG,010011001011001001000001111100,False,1.0,49.0,
73,UDMIS7TG,010011001101100011101110111010,False,1.0,14.0,
74,UDMIS7TG,010011011000010000010001110001,True,1.0,-11.0,11.0
75,UDMIS7TG,000001001101100001001100111011,False,1.0,18.0,
76,UDMIS7TG,010011011001111001000000101100,False,1.0,18.0,
77,UDMIS7TG,010011100000010100100010011000,False,1.0,21.0,
78,UDMIS7TG,010011100100011010111110000000,False,1.0,80.0,
79,UDMIS7TG,010011100101011001011110100001,True,1.0,-15.0,15.0
80,UDMIS7TG,010011100101100000100010111000,False,1.0,19.0,
81,UDMIS7TG,010011100110100000001010101100,True,1.0,-12.0,12.0
82,UDMIS7TG,010011110000011010010010110100,False,1.0,18.0,
83,UDMIS7TG,010011110001101011000000010010,False,1.0,19.0,
84,UDMIS7TG,010011110010010000010110111100,True,1.0,-14.0,14.0
85,UDMIS7TG,010011110010011001001000110000,True,1.0,-12.0,12.0
86,UDMIS7TG,010100000010111001001110110100,False,1.0,18.0,
87,UDMIS7TG,000000000101000001000100010110,False,1.0,24.0,
88,UDMIS7TG,010100000100100100001110001001,True,1.0,-10.0,10.0
89,UDMIS7TG,010100011011010100010001011101,False,1.0,48.0,
90,UDMIS7TG,010100100010001011100100100011,False,1.0,19.0,
91,UDMIS7TG,010100100100001000001010001000,True,1.0,-8.0,8.0
92,UDMIS7TG,010100100100010101010001001010,False,1.0,20.0,
93,UDMIS7TG,010100100110100100000100000100,True,1.0,-9.0,9.0
94,UDMIS7TG,010100101000011000111000001000,False,1.0,21.0,
95,UDMIS7TG,010100101010000000011001100000,False,1.0,22.0,
96,UDMIS7TG,010100110000011000001001010110,False,1.0,20.0,
97,UDMIS7TG,010100110000111000000010110000,False,1.0,21.0,
98,UDMIS7TG,010100110001001100010010101001,False,1.0,19.0,
99,UDMIS7TG,010100110001010000001001001010,True,1.0,-10.0,10.0
100,UDMIS7TG,010100110101110010011000100001,False,1.0,49.0,
101,UDMIS7TG,010101000001011010010010101001,False,1.0,19.0,
102,UDMIS7TG,000000000101010001000001110001,True,1.0,-8.0,8.0
103,UDMIS7TG,010101000101011010001100110001,True,1.0,-13.0,13.0
104,UDMIS7TG,010101000110011111100001110010,False,1.0,47.0,
105,UDMIS7TG,010101010000110100001100000100,True,1.0,-10.0,10.0
106,UDMIS7TG,010101010000111100001010001100,False,1.0,50.0,
107,UDMIS7TG,010101010001011100101100001001,False,1.0,18.0,
108,UDMIS7TG,000001010101001000001001111100,False,1.0,20.0,
109,UDMIS7TG,010101010010100000101000101100,True,1.0,-11.0,11.0
110,UDMIS7TG,010101010101100000001110110010,False,1.0,18.0,
111,UDMIS7TG,010101011000011000011101111000,False,1.0,17.0,
112,UDMIS7TG,010101101000110000011101000001,False,1.0,19.0,
113,UDMIS7TG,010101101001001010010000010101,False,1.0,19.0,
114,UDMIS7TG,010101110001010000101000110101,True,1.0,-13.0,13.0
115,UDMIS7TG,010101110110000000000001010010,False,1.0,21.0,
116,UDMIS7TG,010101111000100000001100000010,True,1.0,-10.0,10.0
117,UDMIS7TG,000001011010101000001100100100,False,1.0,52.0,
118,UDMIS7TG,010111010001110000001101001011,False,1.0,79.0,
119,UDMIS7TG,010111110010110000001000101010,False,1.0,18.0,
120,UDMIS7TG,011000000001000001010100111000,True,1.0,-9.0,9.0
121,UDMIS7TG,011000001001110011000100110101,True,1.0,-13.0,13.0
122,UDMIS7TG,011000001001111000010001100011,False,1.0,50.0,
123,UDMIS7TG,011000001010010010001100011010,False,1.0,20.0,
124,UDMIS7TG,000001100000101001001011110000,False,1.0,21.0,
125,UDMIS7TG,000001100000110001010100101000,True,1.0,-9.0,9.0
126,UDMIS7TG,011000001110000001100000011010,False,1.0,21.0,
127,UDMIS7TG,011000010000001000001100101001,True,1.0,-9.0,9.0
128,UDMIS7TG,011000010000001001011000100101,True,1.0,-10.0,10.0
129,UDMIS7TG,011000010000110001011011100000,True,1.0,-11.0,11.0
130,UDMIS7TG,011000010000110101001010110000,False,1.0,20.0,
131,UDMIS7TG,000001100001000110111100000010,False,1.0,52.0,
132,UDMIS7TG,011000010010000110101100101001,True,1.0,-12.0,12.0
133,UDMIS7TG,011000010100010001100111110101,False,1.0,79.0,
134,UDMIS7TG,011000010100110000011101001100,False,1.0,50.0,
135,UDMIS7TG,011000011101001001001000101011,False,1.0,49.0,
136,UDMIS7TG,011000100000001011000000011100,True,1.0,-9.0,9.0
137,UDMIS7TG,011000100000111100101000100000,False,1.0,52.0,
138,UDMIS7TG,011000100010010000010110111100,True,1.0,-12.0,12.0
139,UDMIS7TG,011000100010010110000011101100,True,1.0,-12.0,12.0
140,UDMIS7TG,011000100010011000010110011101,True,1.0,-13.0,13.0
141,UDMIS7TG,011000100011010001100011101000,False,1.0,50.0,
142,UDMIS7TG,011000100100100010110010011010,False,1.0,81.0,
143,UDMIS7TG,011000100101000001001110111001,True,1.0,-13.0,13.0
144,UDMIS7TG,011000100101001000001001011111,False,1.0,49.0,
145,UDMIS7TG,011000101000001100001010101000,False,1.0,21.0,
146,UDMIS7TG,011000101001010001010000100001,True,1.0,-10.0,10.0
147,UDMIS7TG,011000101001110010011110111101,False,1.0,14.0,
148,UDMIS7TG,011000101101110001000010100011,False,1.0,18.0,
149,UDMIS7TG,011000101110010000011000111101,False,1.0,17.0,
150,UDMIS7TG,011000101110010001011001101001,False,1.0,17.0,
151,UDMIS7TG,011000110000001000001011111011,False,1.0,18.0,
152,UDMIS7TG,011000110010000010101011010110,False,1.0,49.0,
153,UDMIS7TG,011000110010100011001001101000,True,1.0,-12.0,12.0
154,UDMIS7TG,011000111000001000110110011100,False,1.0,49.0,
155,UDMIS7TG,011000111001010011011000011101,False,1.0,16.0,
156,UDMIS7TG,011001000010111001101111010000,False,1.0,79.0,
157,UDMIS7TG,011001000101100101011001110000,False,1.0,18.0,
158,UDMIS7TG,011001000110001011010110011110,False,1.0,47.0,
159,UDMIS7TG,011001000110100011101011001100,False,1.0,17.0,
160,UDMIS7TG,011001001000000001000100011100,True,1.0,-9.0,9.0
161,UDMIS7TG,011001001000100011000001011000,True,1.0,-10.0,10.0
162,UDMIS7TG,011001001000110110001001111000,True,1.0,-13.0,13.0
163,UDMIS7TG,011001001001010000000011011010,True,1.0,-11.0,11.0
164,UDMIS7TG,011001010000010101100000101000,False,1.0,21.0,
165,UDMIS7TG,011001010001000010000000110101,True,1.0,-10.0,10.0
166,UDMIS7TG,011001010011101001011110001010,False,1.0,47.0,
167,UDMIS7TG,011001011000000100101000001100,True,1.0,-10.0,10.0
168,UDMIS7TG,011001011000010110011000101100,False,1.0,18.0,
169,UDMIS7TG,011001100001110010011010000101,False,1.0,18.0,
170,UDMIS7TG,011001100010000001000100000110,False,1.0,22.0,
171,UDMIS7TG,011001100010010011000011110101,True,1.0,-14.0,14.0
172,UDMIS7TG,011001100010110010010010001000,False,1.0,20.0,
173,UDMIS7TG,011001100011000010001010101011,False,1.0,49.0,
174,UDMIS7TG,011001100011000011000000100001,False,1.0,21.0,
175,UDMIS7TG,011001100101011011010011101101,False,1.0,14.0,
176,UDMIS7TG,011001100101110000000110101100,True,1.0,-13.0,13.0
177,UDMIS7TG,011001101000000110100010011010,False,1.0,19.0,
178,UDMIS7TG,011001101001111000001100010001,False,1.0,18.0,
179,UDMIS7TG,011001110000010000000000010010,True,1.0,-8.0,8.0
180,UDMIS7TG,011001110000111000001100010001,False,1.0,19.0,
181,UDMIS7TG,011001110011010010100001100100,False,1.0,18.0,
182,UDMIS7TG,011001110100110001000000110000,False,1.0,20.0,
183,UDMIS7TG,011010000000011010101001000010,True,1.0,-10.0,10.0
184,UDMIS7TG,011010000000100100000010101110,False,1.0,21.0,
185,UDMIS7TG,000001101000000011100010101100,False,1.0,21.0,
186,UDMIS7TG,000001101000001010000010110000,True,1.0,-8.0,8.0
187,UDMIS7TG,011010000100010110000000100000,True,1.0,-8.0,8.0
188,UDMIS7TG,000001101000011000000000000000,True,1.0,-5.0,5.0
189,UDMIS7TG,011010001000001000100111101000,False,1.0,51.0,
190,UDMIS7TG,000001101000100001011000000001,True,1.0,-8.0,8.0
191,UDMIS7TG,011010001000100000011000010100,True,1.0,-9.0,9.0
192,UDMIS7TG,011010001011010100100001111100,False,1.0,48.0,
193,UDMIS7TG,011010001100010101100001100100,False,1.0,19.0,
194,UDMIS7TG,011010001100100000001110010010,True,1.0,-11.0,11.0
195,UDMIS7TG,011010001101101000001010110000,False,1.0,19.0,
196,UDMIS7TG,011010010000110110010010000001,False,1.0,20.0,
197,UDMIS7TG,011010010001000010011110000101,False,1.0,19.0,
198,UDMIS7TG,000001101001010001001010000001,True,1.0,-9.0,9.0
199,UDMIS7TG,011010100000011010001000111100,True,1.0,-12.0,12.0
200,UDMIS7TG,011010100000111001011000001000,False,1.0,20.0,
201,UDMIS7TG,011010100100000100111000100101,False,1.0,19.0,
202,UDMIS7TG,011010100110000000010110101000,True,1.0,-11.0,11.0
203,UDMIS7TG,011010100110110100011001000010,True,1.0,-13.0,13.0
204,UDMIS7TG,011010100111000000000000100011,False,1.0,52.0,
205,UDMIS7TG,011010101000010001000000000100,True,1.0,-8.0,8.0
206,UDMIS7TG,011010101100001010000100111100,True,1.0,-13.0,13.0
207,UDMIS7TG,011010101110100001001100101110,False,1.0,47.0,
208,UDMIS7TG,011010101111110000011001110011,False,1.0,76.0,
209,UDMIS7TG,000001101011001111011100100000,False,1.0,142.0,
210,UDMIS7TG,011010110100000000000010111101,False,1.0,19.0,
211,UDMIS7TG,011010110111010000100000101001,False,1.0,49.0,
212,UDMIS7TG,011010111000000000001001010000,True,1.0,-9.0,9.0
213,UDMIS7TG,011010111001000000000100010001,True,1.0,-10.0,10.0
214,UDMIS7TG,000000000110110000000000111100,True,1.0,-8.0,8.0
215,UDMIS7TG,011011000000010001010100011001,True,1.0,-11.0,11.0
216,UDMIS7TG,011011000001010101111000011001,False,1.0,48.0,
217,UDMIS7TG,000001101100001000010100110100,True,1.0,-10.0,10.0
218,UDMIS7TG,011011000100010001001010011000,True,1.0,-11.0,11.0
219,UDMIS7TG,011011000100110100011100101010,True,1.0,-14.0,14.0
220,UDMIS7TG,011011001001010001000010111000,True,1.0,-12.0,12.0
221,UDMIS7TG,011011001101011001011111100001,False,1.0,14.0,
222,UDMIS7TG,000001101101000111011010000001,False,1.0,50.0,
223,UDMIS7TG,011011010010011011000100001010,True,1.0,-13.0,13.0
224,UDMIS7TG,011011010110011001101010010000,False,1.0,48.0,
225,UDMIS7TG,011011011001000011000010011000,True,1.0,-12.0,12.0
226,UDMIS7TG,011011100010011001010011001001,True,1.0,-14.0,14.0
227,UDMIS7TG,011011100100001001101100011101,True,1.0,-15.0,15.0
228,UDMIS7TG,011011100110100010001100100100,True,1.0,-13.0,13.0
229,UDMIS7TG,011011110100000100000010111001,False,1.0,18.0,
230,UDMIS7TG,011011111000000000000110111010,True,1.0,-13.0,13.0
231,UDMIS7TG,011100000000100001101110101100,False,1.0,19.0,
232,UDMIS7TG,011100000000100110010000011100,False,1.0,21.0,
233,UDMIS7TG,000001110000001001001111100000,False,1.0,21.0,
234,UDMIS7TG,011100000011001000000000011100,False,1.0,22.0,
235,UDMIS7TG,011100000101000001010000110101,True,1.0,-11.0,11.0
236,UDMIS7TG,000001110000010110001000001010,True,1.0,-9.0,9.0
237,UDMIS7TG,011100000101111001010100101001,False,1.0,17.0,
238,UDMIS7TG,011100000110000100001011011000,True,1.0,-11.0,11.0
239,UDMIS7TG,011100000110110001001010101001,True,1.0,-13.0,13.0
240,UDMIS7TG,011100010000110010000000011000,True,1.0,-9.0,9.0
241,UDMIS7TG,011100010001000000011001010001,True,1.0,-10.0,10.0
242,UDMIS7TG,011100010010001001001010011000,True,1.0,-11.0,11.0
243,UDMIS7TG,011100010100011001011100110100,False,1.0,17.0,
244,UDMIS7TG,000001110001011000000000111001,True,1.0,-10.0,10.0
245,UDMIS7TG,011100100001100001100000011011,False,1.0,19.0,
246,UDMIS7TG,011100100011010110001000101001,False,1.0,18.0,
247,UDMIS7TG,011100100101110010000011011110,False,1.0,16.0,
248,UDMIS7TG,011100101000010000001001111010,True,1.0,-12.0,12.0
249,UDMIS7TG,011100101001011010001001110011,False,1.0,16.0,
250,UDMIS7TG,011100110000001000010000011000,True,1.0,-9.0,9.0
251,UDMIS7TG,011100110000111010011010100010,False,1.0,48.0,
252,UDMIS7TG,011100110001000110001110111001,True,1.0,-15.0,15.0
253,UDMIS7TG,011100111000000010001101000100,False,1.0,20.0,
254,UDMIS7TG,011101000000001000111101111010,False,1.0,48.0,
255,UDMIS7TG,011101000000001011111110100011,False,1.0,109.0,
256,UDMIS7TG,011101000001000100011000010100,True,1.0,-10.0,10.0
257,UDMIS7TG,011101000001110001101100100001,True,1.0,-13.0,13.0
258,UDMIS7TG,011101000011000000000000110001,False,1.0,22.0,
259,UDMIS7TG,011101000100101000001010100000,False,1.0,21.0,
260,UDMIS7TG,011101001101100100011100111001,True,1.0,-16.0,16.0
261,UDMIS7TG,000001110100111000000001000000,False,1.0,54.0,
262,UDMIS7TG,011101010000011000101100101000,True,1.0,-12.0,12.0
263,UDMIS7TG,011101011000100001001110111000,True,1.0,-14.0,14.0
264,UDMIS7TG,011101100000110000001110101000,True,1.0,-12.0,12.0
265,UDMIS7TG,011101100000110001001001110001,True,1.0,-13.0,13.0
266,UDMIS7TG,011101100010000011100010011000,False,1.0,19.0,
267,UDMIS7TG,011101100101100001000000101000,True,1.0,-11.0,11.0
268,UDMIS7TG,000001110110110000000001010010,False,1.0,21.0,
269,UDMIS7TG,011101101101101001100100110001,False,1.0,15.0,
270,UDMIS7TG,011101110000100001010001011100,True,1.0,-13.0,13.0
271,UDMIS7TG,011101110010001010000010010001,True,1.0,-12.0,12.0
272,UDMIS7TG,011101111001011100010100111100,False,1.0,14.0,
273,UDMIS7TG,011101111110110011000101101000,False,1.0,76.0,
274,UDMIS7TG,000001111001000011001010101001,True,1.0,-12.0,12.0
275,UDMIS7TG,011110010010000011110000001000,False,1.0,82.0,
276,UDMIS7TG,011110010110011010100101110100,False,1.0,77.0,
277,UDMIS7TG,011110100000010000101001111010,False,1.0,18.0,
278,UDMIS7TG,011111100011011000011100000000,False,1.0,49.0,
279,UDMIS7TG,011111101100001000101100110000,False,1.0,17.0,
280,UDMIS7TG,100000000010000001101000101001,True,1.0,-8.0,8.0
281,UDMIS7TG,000010000000001001010010111000,True,1.0,-8.0,8.0
282,UDMIS7TG,100000000100010010001110110110,False,1.0,20.0,
283,UDMIS7TG,100000000110010010001001101000,True,1.0,-9.0,9.0
284,UDMIS7TG,100000001000000100000010100010,True,1.0,-6.0,6.0
285,UDMIS7TG,100000001001011100001011001001,False,1.0,20.0,
286,UDMIS7TG,100000010011100011010010001101,False,1.0,50.0,
287,UDMIS7TG,100000011001110100010001100101,True,1.0,-12.0,12.0
288,UDMIS7TG,100000011011111001000001100100,False,1.0,81.0,
289,UDMIS7TG,100000100000001001001000011000,True,1.0,-7.0,7.0
290,UDMIS7TG,100000100000110000111100010010,False,1.0,21.0,
291,UDMIS7TG,100000100000110100100101001001,False,1.0,21.0,
292,UDMIS7TG,100000100000110110010100001010,False,1.0,21.0,
293,UDMIS7TG,100000100001010110011000001111,False,1.0,81.0,
294,UDMIS7TG,100000100011000001001100110100,False,1.0,21.0,
295,UDMIS7TG,100000100100010001001110101010,True,1.0,-11.0,11.0
296,UDMIS7TG,100000100101000110010000100000,False,1.0,23.0,
297,UDMIS7TG,100000101000000000000000000100,True,1.0,-4.0,4.0
298,UDMIS7TG,100000101000001001110001001100,False,1.0,21.0,
299,UDMIS7TG,100000101101000010000000110110,False,1.0,21.0,
300,UDMIS7TG,100000101101001001000101011101,False,1.0,18.0,
301,UDMIS7TG,100000110000110001101110101100,False,1.0,18.0,
302,UDMIS7TG,100000111000011000000100100101,True,1.0,-10.0,10.0
303,UDMIS7TG,100000111010000000001110111100,False,1.0,19.0,
304,UDMIS7TG,100001000000011010001111001100,False,1.0,20.0,
305,UDMIS7TG,100001000000100100001000110011,False,1.0,22.0,
306,UDMIS7TG,100001000001011001001010111011,False,1.0,18.0,
307,UDMIS7TG,100001000010010010101000011000,True,1.0,-9.0,9.0
308,UDMIS7TG,100001000110100110101001111010,True,1.0,-14.0,14.0
309,UDMIS7TG,100001001100110111011011000010,False,1.0,48.0,
310,UDMIS7TG,100001010000001000000100000000,True,1.0,-5.0,5.0
311,UDMIS7TG,100001010000110100011001001010,True,1.0,-11.0,11.0
312,UDMIS7TG,100001010001111001001000111001,False,1.0,18.0,
313,UDMIS7TG,100001010010000100110110110000,False,1.0,51.0,
314,UDMIS7TG,100001010010011010000000110110,False,1.0,20.0,
315,UDMIS7TG,000010000101110011011001100010,False,1.0,19.0,
316,UDMIS7TG,100001100001100101000001011010,False,1.0,20.0,
317,UDMIS7TG,100001100101100100000110000001,True,1.0,-10.0,10.0
318,UDMIS7TG,100001100101111000001010111101,False,1.0,16.0,
319,UDMIS7TG,100001101000001000001000000000,True,1.0,-6.0,6.0
320,UDMIS7TG,100001110110000011101010101010,False,1.0,48.0,
321,UDMIS7TG,100001111001000110010010111000,False,1.0,18.0,
322,UDMIS7TG,100010000000110110000000001000,True,1.0,-7.0,7.0
323,UDMIS7TG,100010000100000000101010101100,False,1.0,22.0,
324,UDMIS7TG,100010000100000001011010100000,True,1.0,-8.0,8.0
325,UDMIS7TG,000010001000010000001010111001,True,1.0,-9.0,9.0
326,UDMIS7TG,100010001000110000000000001001,True,1.0,-7.0,7.0
327,UDMIS7TG,100010001001110000010011000010,True,1.0,-10.0,10.0
328,UDMIS7TG,100010010001010101101000100110,False,1.0,50.0,
329,UDMIS7TG,100010010001100011000010010100,True,1.0,-10.0,10.0
330,UDMIS7TG,100010011001010111011110010110,False,1.0,77.0,
331,UDMIS7TG,100010100000000000011000101111,False,1.0,52.0,
332,UDMIS7TG,100010100000000000011001110010,True,1.0,-9.0,9.0
333,UDMIS7TG,100010100000101101001010110001,False,1.0,81.0,
334,UDMIS7TG,100010100010011011000001100101,True,1.0,-12.0,12.0
335,UDMIS7TG,100010100010101101101000101100,False,1.0,80.0,
336,UDMIS7TG,100010100010110000110000101000,False,1.0,21.0,
337,UDMIS7TG,100010100010110010111100010100,False,1.0,49.0,
338,UDMIS7TG,100010100011000100001000111010,False,1.0,20.0,
339,UDMIS7TG,100010100110110000101000101110,False,1.0,18.0,
340,UDMIS7TG,100010100111000000101011011001,False,1.0,49.0,
341,UDMIS7TG,100010100111000110010000110101,False,1.0,49.0,
342,UDMIS7TG,100010101001111001010011100101,False,1.0,16.0,
343,UDMIS7TG,100010101100100000011100110101,True,1.0,-13.0,13.0
344,UDMIS7TG,100010110000100011001001110000,True,1.0,-11.0,11.0
345,UDMIS7TG,000010001100000100100101000010,False,1.0,23.0,
346,UDMIS7TG,000010001100010000110011111011,False,1.0,80.0,
347,UDMIS7TG,100011000100011000110001011101,False,1.0,18.0,
348,UDMIS7TG,100011001000000001101110100001,False,1.0,20.0,
349,UDMIS7TG,100011001000011000100010000100,False,1.0,22.0,
350,UDMIS7TG,100011011001110010011001010101,False,1.0,16.0,
351,UDMIS7TG,100011100000010000001100111100,True,1.0,-11.0,11.0
352,UDMIS7TG,100011100000101001001110111000,False,1.0,18.0,
353,UDMIS7TG,100011100100000100000110100100,True,1.0,-10.0,10.0
354,UDMIS7TG,100011100111110010100000001101,False,1.0,17.0,
355,UDMIS7TG,100011101101111110001010010001,False,1.0,46.0,
356,UDMIS7TG,100011110011000011010000011101,False,1.0,48.0,
357,UDMIS7TG,000000000000100011110011001000,False,1.0,85.0,
358,UDMIS7TG,100011111000000000101100111011,False,1.0,17.0,
359,UDMIS7TG,100100000000100100101000011100,True,1.0,-9.0,9.0
360,UDMIS7TG,000010010000010000100001000011,False,1.0,24.0,
361,UDMIS7TG,100100000101010010000000100010,True,1.0,-8.0,8.0
362,UDMIS7TG,000010010000010111011001001101,False,1.0,50.0,
363,UDMIS7TG,100100000110011010100000111100,True,1.0,-12.0,12.0
364,UDMIS7TG,100100001000001000000001011000,True,1.0,-7.0,7.0
365,UDMIS7TG,100100001000111010000011011000,False,1.0,20.0,
366,UDMIS7TG,100100001010010000001100110110,False,1.0,51.0,
367,UDMIS7TG,000000000000100100001100010000,True,1.0,-5.0,5.0
368,UDMIS7TG,100100001101010100001011100001,True,1.0,-12.0,12.0
369,UDMIS7TG,100100001111011011010010001011,False,1.0,109.0,
370,UDMIS7TG,000010010001011001000100011010,True,1.0,-10.0,10.0
371,UDMIS7TG,000010010001101000001000001001,False,1.0,23.0,
372,UDMIS7TG,100100011101010001011001111101,False,1.0,15.0,
373,UDMIS7TG,100100100000110010001110011001,True,1.0,-12.0,12.0
374,UDMIS7TG,100100100001010000011000000001,True,1.0,-8.0,8.0
375,UDMIS7TG,100100100010000111010100110010,False,1.0,50.0,
376,UDMIS7TG,100100100100100011101000110010,True,1.0,-12.0,12.0
377,UDMIS7TG,000010010010100000101000010110,False,1.0,22.0,
378,UDMIS7TG,000010010010100100101110010000,False,1.0,21.0,
379,UDMIS7TG,100100101001011010111000101000,False,1.0,49.0,
380,UDMIS7TG,100100101101110001010000111001,True,1.0,-14.0,14.0
381,UDMIS7TG,100100110000001000111010001001,False,1.0,51.0,
382,UDMIS7TG,100100110000110001001000011100,True,1.0,-11.0,11.0
383,UDMIS7TG,100100110000110100010101000010,False,1.0,20.0,
384,UDMIS7TG,100101000000010010001000001100,True,1.0,-8.0,8.0
385,UDMIS7TG,100101000100110001100001010010,True,1.0,-11.0,11.0
386,UDMIS7TG,100101000101111010001000000001,False,1.0,20.0,
387,UDMIS7TG,100101001010000001001000111010,False,1.0,20.0,
388,UDMIS7TG,100101001101000000001110011010,True,1.0,-12.0,12.0
389,UDMIS7TG,100101011101011110010011011001,False,1.0,76.0,
390,UDMIS7TG,100101100000010000001000111101,True,1.0,-11.0,11.0
391,UDMIS7TG,100101100001011000001001110110,False,1.0,18.0,
392,UDMIS7TG,100101100001011000001110000100,True,1.0,-11.0,11.0
393,UDMIS7TG,100101100010110001000010010100,True,1.0,-11.0,11.0
394,UDMIS7TG,100101101000110000001011100001,True,1.0,-12.0,12.0
395,UDMIS7TG,100101110001100000110001110100,False,1.0,18.0,
396,UDMIS7TG,100101110010010011000010111000,True,1.0,-13.0,13.0
397,UDMIS7TG,100101111000010001001010000000,True,1.0,-10.0,10.0
398,UDMIS7TG,100110101000000000000110100100,False,1.0,22.0,
399,UDMIS7TG,100110101010010000011010111010,False,1.0,48.0,
400,UDMIS7TG,000010011011000000000001010000,False,1.0,55.0,
