logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0067.json,1699931793.180101,1699932203.090348,TSP105,TSP,16,True,409.9102470874786,4639.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0093.json,1698586111.533827,1698591123.1987,TSP106,TSP,25,True,5011.66487288475,3733.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0068.json,1699932203.105907,1699932615.707366,TSP118,TSP,16,True,412.6014590263367,11174.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0094.json,1698591123.229949,1698596321.095495,TSP119,TSP,25,True,5197.865545988083,10839.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0069.json,1699932615.723003,1699933011.844218,TSP131,TSP,16,True,396.1212151050568,8514.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0095.json,1698596321.126735,1698601354.875608,TSP132,TSP,25,True,5033.748872995377,9964.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0070.json,1699933011.859821,1699933416.398134,TSP14,TSP,16,True,404.5383129119873,487.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0071.json,1699933416.429351,1699933802.234857,TSP144,TSP,16,True,385.80550599098206,3989.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0096.json,1698601354.906829,1698606484.224222,TSP145,TSP,25,True,5129.31739282608,4783.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000.0,1000.0
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0100.json,1699956755.667499,1699958047.38422,TSP15,TSP,25,True,1291.7167208194733,810.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000.0,1000.0
