logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0040.json,1700644866.384253,1700644911.240984,UDMIS050EXT,UDMIS,40,False,44.856730937957764,,,,,,
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_cusco_resilient_ibm_cusco_2.0.1_1699980889.723651_0000.json,1699980889.723651,1699980939.264037,MWC33,MWC,105,False,49.54038596153259,,,,,,
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_tg_ibm_nazca_2.0.1_1698871603.985869_0001.json,1698925281.592544,1698927077.002004,UDMIS2TG,UDMIS,15,True,1795.4094598293304,5,BOBYQA,{'maxiter': 50},ibm_nazca,1000,1000
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0007.json,1700526524.789365,1700527819.008433,UDMIS074EXT,UDMIS,15,True,1294.2190680503845,5,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0099.json,1700843991.659524,1700846370.870002,UDMIS034EXT,UDMIS,120,True,2379.210478067398,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0092.json,1700825499.768004,1700827511.509079,UDMIS033EXT,UDMIS,100,True,2011.74107503891,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0107.json,1700862114.547479,1700862123.84444,UDMIS108EXT,UDMIS,120,False,9.296961069107056,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0086.json,1700811040.778936,1700813587.136441,UDMIS066EXT,UDMIS,90,True,2546.357505083084,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0006.json,1700525314.383369,1700526524.601945,UDMIS073EXT,UDMIS,15,True,1210.2185759544373,5,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0008.json,1700527819.164708,1700529082.480801,UDMIS075EXT,UDMIS,15,True,1263.3160932064056,6,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0025.json,1700553041.579948,1700555949.32735,UDMIS080EXT,UDMIS,30,True,2907.7474019527435,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0094.json,1700830164.306531,1700832857.135593,UDMIS068EXT,UDMIS,100,True,2692.829061985016,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_spsa100_p3_resilient_ibmq_kolkata_reserved_2.0.0_1698156577.975094_0000.json,1698156577.990652,1698160671.148823,TSP1,TSP,16,False,4093.158170938492,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0041.json,1700644911.240984,1700648157.809446,UDMIS051EXT,UDMIS,40,True,3246.5684621334076,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0049.json,1700701892.61217,1700703425.367241,UDMIS053EXT,UDMIS,49,True,1532.755070924759,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu_bobyqa1000_p3_nazca_resilient_ibm_nazca_2.0.1_1698587143.397196_0000.json,1698587143.397196,1698587193.962016,MWC33,MWC,105,False,50.56482005119324,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0018.json,1700541141.096667,1700542276.310928,UDMIS007EXT,UDMIS,30,True,1135.2142610549927,4,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0067.json,1700746100.107604,1700747952.870873,UDMIS059EXT,UDMIS,70,True,1852.7632689476013,,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0001.json,1700389408.523653,1700450131.057876,UDMIS002EXT,UDMIS,15,False,60722.53422307968,,,,,,
./run_logs/ibm-qpu/qpu-bobyqa1000-50iter-cusco-udmisext_ibm_cusco_2.0.2_1700263354.098114_0027.json,1700605123.36812,1700606479.765161,UDMIS010EXT,UDMIS,36,True,1356.3970410823822,11,BOBYQA,{'maxiter': 50},ibm_cusco,1000,100
