filename,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,sol_time,obj_from_QPU_sol,success,solver_name,chip_id,chip_type,topology,num_reads,binary_vars,emb_qubits,embedding_time
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0010.json,1702925210.003814,1702925216.622497,MWC169,MWC,45,6.618683099746704,176.28477321095335,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,45.0,164.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0062.json,1702925542.870587,1702925549.67791,MWC17,MWC,55,6.807322978973389,1345.6141069148464,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,371.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0011.json,1702925217.419356,1702925224.052685,MWC170,MWC,45,6.633328914642334,1398.371394313003,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,45.0,230.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0012.json,1702925224.958899,1702925232.823857,MWC171,MWC,45,7.864958047866821,660.2019208513118,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,45.0,251.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0063.json,1702925550.631031,1702925562.303951,MWC172,MWC,55,11.672919988632202,921.088757080955,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,277.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0064.json,1702925563.210158,1702925570.259795,MWC173,MWC,55,7.0496368408203125,243.49120332881327,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,369.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0065.json,1702925571.259828,1702925578.108176,MWC174,MWC,55,6.848347902297974,911.0896742172588,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,392.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0000.json,1702926686.765836,1702926698.611603,MWC175,MWC,65,11.8457670211792,366.71970463389226,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,394.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0001.json,1702926699.627191,1702926710.003465,MWC176,MWC,65,10.37627387046814,1795.030100139627,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,491.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0002.json,1702926711.097193,1702926723.970387,MWC177,MWC,65,12.873193979263306,1236.254817696282,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,65.0,517.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0042.json,1702927011.692724,1702927021.139997,MWC178,MWC,75,9.447273015975952,683.6995295454456,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,514.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0043.json,1702927022.20246,1702927029.640703,MWC179,MWC,75,7.43824291229248,3208.2054354179177,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,721.0,-1.0
./run_logs/dwave/dwave-1000shots-full-2_dwave_2.0.2_1702925127.679918_0066.json,1702925579.108201,1702925585.994825,MWC18,MWC,55,6.886623859405518,2319.773360921587,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,55.0,379.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0044.json,1702927030.765784,1702927038.199885,MWC180,MWC,75,7.434100866317749,1604.4205762479612,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,75.0,712.0,-1.0
./run_logs/dwave/dwave-1000shots-full-3_dwave_2.0.2_1702926686.750249_0097.json,1702927440.747096,1702927449.471926,MWC181,MWC,85,8.724829912185669,289.7396923082689,True,QUBODwaveSolver,Advantage_system4.1,qpu,pegasus,1000.0,85.0,747.0,-1.0
