logfile,start_timestamp,end_timestamp,instance_id,instance_type,qubo_vars,success,sol_time,obj_from_QPU_sol,classic_solver,classic_solver_params,backend_name,sampler_shots,est_shots
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0076.json,1699935318.737098,1699935718.815087,TSP40,TSP,16,True,400.0779891014099,4057.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0033.json,1699920720.072673,1699920984.364718,UDMIS1TG,UDMIS,8,True,264.292044878006,3,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0104.json,1699962355.301193,1699964117.446706,TSP2,TSP,25,True,1762.1455130577087,,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0067.json,1699931793.180101,1699932203.090348,TSP105,TSP,16,True,409.91024708747864,4639.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0014.json,1699916683.750385,1699916699.219278,MWC81,MWC,5,False,15.468893051147461,,,,,,
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0029.json,1701226142.191756,1701229757.233311,UDMIS012EXT,UDMIS,36,False,3615.041554927826,,,,,,
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0038.json,1701258671.99559,1701262284.415568,UDMIS015EXT,UDMIS,40,False,3612.4199781417847,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0085.json,1698547021.235363,1698551739.940759,MWC320,MWC,25,True,4718.705395936966,519.4896062051236,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0068.json,1699932203.105907,1699932615.707366,TSP118,TSP,16,True,412.60145902633667,11174.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0086.json,1698551739.972094,1698557643.561028,MWC321,MWC,25,True,5903.588933944702,718.5676108807834,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0095.json,1699956402.331763,1699956419.206818,MWC9,MWC,25,False,16.875055074691772,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0102.json,1698632876.857726,1698637858.05771,TSP28,TSP,25,True,4981.19998383522,24026,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0073.json,1699934164.44978,1699934560.417272,TSP170,TSP,16,True,395.96749210357666,947.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0051.json,1701305656.365105,1701309270.097433,UDMIS088EXT,UDMIS,49,False,3613.7323281764984,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0083.json,1698537008.159163,1698543341.016644,MWC243,MWC,25,True,6332.857481002808,646.8409859302154,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0071.json,1699933416.429351,1699933802.234857,TSP144,TSP,16,True,385.80550599098206,3989.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0033.json,1701240597.108184,1701244211.4052,UDMIS082EXT,UDMIS,36,False,3614.2970159053802,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0107.json,1698657214.531527,1698662050.404783,TSP93,TSP,25,True,4835.873255968094,8773.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0035.json,1698461998.172753,1698463129.444996,MWC162,MWC,15,True,1131.2722430229187,211.42653947603154,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_tg_ibmq_qasm_simulator_2.0.1_1698871363.954475_0003.json,1698874742.754347,1698879576.816611,UDMIS3TG,UDMIS,25,True,4834.062263965607,4,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0003.json,1699913178.085375,1699913432.901537,MWC159,MWC,5,True,254.81616187095642,29.302168509342494,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0040.json,1701265898.810722,1701269511.026577,UDMIS050EXT,UDMIS,40,False,3612.215854883194,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0010.json,1698441079.528865,1698441913.651819,MWC314,MWC,5,True,834.1229538917542,8.978402302924028,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0106.json,1698652418.51403,1698657214.500269,TSP80,TSP,25,True,4795.986238956451,4903.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0015.json,1700880361.15595,1700882472.578616,UDMIS076EXT,UDMIS,25,False,2111.422665834427,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0095.json,1698596321.126735,1698601354.875608,TSP132,TSP,25,True,5033.748872995377,9964.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0036.json,1699921651.235364,1699922041.892309,MWC162,MWC,15,True,390.6569449901581,211.42653947603154,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0042.json,1698469329.393118,1698470415.553473,MWC4,MWC,15,True,1086.160355091095,77.46018243873176,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0000.json,1698434478.602475,1698434478.649422,MWC1,MWC,5,False,0.04694700241088867,,,,,,
./run_logs/ibm-sim/sim-bobyqa1000-150iter-udmisext_ibmq_qasm_simulator_2.0.2_1700860886.551061_0020.json,1700985902.515067,1701032542.784146,UDMIS009EXT,UDMIS,30,True,46640.269078969955,12,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0040.json,1698467031.000337,1698468178.404301,MWC317,MWC,15,True,1147.4039640426636,161.1192726860416,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0007.json,1698438646.027013,1698439407.481525,MWC237,MWC,5,True,761.4545118808746,34.02629711825045,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0070.json,1698502280.270994,1698503659.764109,TSP170,TSP,16,True,1379.4931149482727,947.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0092.json,1698580181.177164,1698586111.502504,MWC9,MWC,25,True,5930.3253400325775,279.3054493822062,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0011.json,1699915858.776604,1699916485.057818,MWC315,MWC,5,False,626.2812139987946,,,,,,
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0076.json,1698510493.378692,1698511610.178402,TSP79,TSP,16,True,1116.799710035324,5277.0,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0044.json,1698471656.748412,1698472796.100385,MWC6,MWC,15,True,1139.3519730567932,156.3724167372077,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_ibmq_qasm_simulator_2.0.1_1698434478.602475_0004.json,1698436140.780105,1698437012.420413,MWC2,MWC,5,True,871.6403079032898,30.93404982540803,BOBYQA,{'maxiter': 150},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0110.json,1699973854.204077,1699975799.252869,TSP93,TSP,25,True,1945.048791885376,,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
./run_logs/ibm-sim/sim_bobyqa1000_p3_iter50_ibmq_qasm_simulator_2.0.1_1699912892.569392_0080.json,1699936959.35647,1699937392.99404,TSP92,TSP,16,True,433.6375699043274,5778.0,BOBYQA,{'maxiter': 50},ibmq_qasm_simulator,1000,1000
