,inst_id,solution,sol_feasible,no_occ,objective,orig_obj
24,UDMIS4TG,"['0', '1', '1', '0', '0', '1', '0', '0', '1', '1', '0', '1', '0', '1', '1']",True,1,-8.0,8.0
25,UDMIS4TG,"['0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1']",False,1,7.0,
26,UDMIS4TG,"['1', '0', '1', '1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '1', '1']",False,1,23.0,
27,UDMIS4TG,"['1', '1', '0', '0', '0', '0', '1', '0', '1', '1', '0', '1', '0', '1', '1']",True,1,-8.0,8.0
28,UDMIS4TG,"['0', '0', '1', '0', '1', '1', '0', '1', '1', '1', '0', '1', '0', '1', '1']",False,1,7.0,
29,UDMIS4TG,"['1', '1', '1', '0', '0', '0', '0', '0', '1', '0', '1', '1', '1', '0', '1']",True,2,-8.0,8.0
30,UDMIS4TG,"['1', '0', '1', '0', '1', '0', '1', '1', '0', '1', '0', '1', '0', '1', '1']",True,5,-9.0,9.0
31,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '1']",True,1,-8.0,8.0
32,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1']",True,1,-8.0,8.0
33,UDMIS4TG,"['1', '1', '1', '0', '0', '0', '1', '0', '1', '1', '0', '1', '0', '1', '1']",True,1,-9.0,9.0
34,UDMIS4TG,"['0', '1', '1', '0', '0', '0', '1', '1', '1', '1', '0', '1', '0', '1', '1']",False,1,7.0,
35,UDMIS4TG,"['1', '1', '1', '0', '0', '0', '1', '0', '1', '0', '1', '1', '0', '1', '1']",True,2,-9.0,9.0
36,UDMIS4TG,"['1', '1', '1', '0', '0', '1', '0', '1', '0', '1', '0', '1', '0', '1', '1']",True,1,-9.0,9.0
37,UDMIS4TG,"['0', '1', '1', '0', '0', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1']",True,1,-8.0,8.0
38,UDMIS4TG,"['1', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1']",False,1,6.0,
39,UDMIS4TG,"['1', '0', '1', '0', '1', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1']",True,1,-8.0,8.0
40,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1']",True,3,-9.0,9.0
41,UDMIS4TG,"['0', '0', '1', '0', '1', '0', '1', '1', '0', '0', '1', '1', '1', '0', '0']",True,1,-7.0,7.0
42,UDMIS4TG,"['1', '1', '1', '0', '0', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1']",True,3,-9.0,9.0
43,UDMIS4TG,"['1', '1', '1', '1', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1']",False,1,7.0,
44,UDMIS4TG,"['0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1']",True,1,-8.0,8.0
45,UDMIS4TG,"['1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '1', '0', '0', '1', '1']",True,1,-7.0,7.0
46,UDMIS4TG,"['1', '0', '1', '0', '1', '0', '0', '1', '1', '0', '1', '1', '0', '1', '1']",False,1,7.0,
47,UDMIS4TG,"['0', '1', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '1', '1']",False,1,7.0,
48,UDMIS4TG,"['0', '1', '1', '1', '0', '0', '0', '1', '0', '1', '0', '0', '0', '1', '1']",True,1,-7.0,7.0
49,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '0', '1']",True,1,-8.0,8.0
50,UDMIS4TG,"['0', '0', '1', '1', '1', '0', '0', '1', '0', '0', '0', '1', '0', '1', '1']",True,1,-7.0,7.0
51,UDMIS4TG,"['1', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '1', '0', '1', '1']",True,1,-7.0,7.0
52,UDMIS4TG,"['0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '0', '0', '1']",True,1,-7.0,7.0
53,UDMIS4TG,"['1', '1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '1', '1', '1', '1']",False,1,7.0,
54,UDMIS4TG,"['1', '1', '0', '0', '0', '0', '1', '0', '1', '0', '1', '1', '0', '1', '1']",True,1,-8.0,8.0
55,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1']",False,1,6.0,
56,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '1', '0', '1', '0', '1', '1', '0', '1', '1']",False,1,6.0,
57,UDMIS4TG,"['1', '0', '1', '0', '1', '0', '1', '1', '1', '0', '1', '1', '0', '1', '1']",False,1,6.0,
58,UDMIS4TG,"['1', '1', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1', '1']",True,1,-7.0,7.0
59,UDMIS4TG,"['1', '1', '1', '0', '0', '0', '1', '1', '1', '1', '0', '1', '0', '1', '1']",False,1,6.0,
60,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1', '1', '0', '0']",True,1,-8.0,8.0
61,UDMIS4TG,"['1', '1', '1', '0', '0', '0', '1', '1', '1', '0', '1', '1', '0', '0', '1']",False,1,7.0,
62,UDMIS4TG,"['1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '1', '1', '0', '1', '1']",True,1,-7.0,7.0
63,UDMIS4TG,"['1', '0', '1', '0', '1', '0', '1', '1', '0', '0', '1', '1', '0', '1', '1']",True,2,-9.0,9.0
64,UDMIS4TG,"['1', '1', '1', '0', '0', '1', '0', '0', '1', '0', '1', '1', '1', '1', '1']",False,1,6.0,
65,UDMIS4TG,"['0', '0', '1', '0', '1', '0', '1', '0', '1', '1', '0', '1', '0', '1', '1']",True,1,-8.0,8.0
66,UDMIS4TG,"['1', '0', '1', '1', '1', '0', '1', '1', '1', '1', '0', '1', '0', '0', '1']",False,1,38.0,
67,UDMIS4TG,"['1', '1', '1', '0', '0', '1', '0', '0', '1', '1', '1', '1', '0', '1', '1']",False,1,6.0,
68,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '1', '0', '0', '1', '1', '1', '0', '1']",True,2,-9.0,9.0
69,UDMIS4TG,"['1', '0', '1', '0', '1', '1', '0', '1', '1', '0', '1', '1', '1', '0', '1']",False,1,6.0,
70,UDMIS4TG,"['1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '1', '0', '1', '1']",True,1,-7.0,7.0
71,UDMIS4TG,"['0', '0', '1', '0', '1', '1', '0', '1', '1', '0', '0', '1', '0', '1', '1']",False,1,8.0,
72,UDMIS4TG,"['0', '1', '0', '1', '0', '0', '0', '0', '1', '1', '0', '1', '0', '1', '1']",True,1,-7.0,7.0
73,UDMIS4TG,"['1', '1', '1', '0', '0', '0', '1', '1', '1', '0', '1', '1', '1', '0', '1']",False,1,6.0,
74,UDMIS4TG,"['0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '1', '1', '0', '1', '1']",True,1,-6.0,6.0
75,UDMIS4TG,"['1', '1', '0', '0', '0', '1', '0', '0', '1', '1', '0', '1', '1', '0', '1']",False,1,8.0,
